"Version compiled and posted on 04 April, 2018",,,,,,,,
"For real-time updates of the Arctic GRO dataset, please visit: www.arcticgreatrivers.org/data",,,,,,,,
,,,,,,,,
Date,Yenisey,Lena,Ob',Mackenzie,Yukon,Kolyma,Kolyma ,Notes
mm-dd-yyyy,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,Station ID,
12/10/2010,"8,800","3,890","5,590","2,250","1,826",,,
12/11/2010,"8,800","3,960","5,600","2,270","1,826",,,
12/12/2010,"8,750","4,040","5,620","2,320","1,826",,,
12/13/2010,"8,530","4,110","5,630","2,380","1,812",,,
12/14/2010,"8,480","4,180","5,650","2,500","1,812",,,
12/15/2010,"8,420","4,250","5,670","2,690","1,812",,,
12/16/2010,"8,270","4,320","5,680","2,950","1,798",,,
12/17/2010,"8,220","4,390","5,700","3,220","1,798",,,
12/18/2010,"8,160","4,470","5,710","3,450","1,798",,,
12/19/2010,"8,160","4,540","5,730","3,660","1,784",375,1802,Kolyma data are provisional
12/20/2010,"8,110","4,610","5,750","3,790","1,784",373,1802,Kolyma data are provisional
12/21/2010,"7,960","4,510","5,760","3,880","1,784",351,1802,Kolyma data are provisional
12/22/2010,"7,960","4,410","5,780","3,920","1,784",372,1802,Kolyma data are provisional
12/23/2010,"8,010","4,310","5,790","4,030","1,770",396,1802,Kolyma data are provisional
12/24/2010,"8,060","4,210","5,810","4,140","1,770",346,1802,Kolyma data are provisional
12/25/2010,"8,110","4,110","5,780","4,210","1,770",340,1802,Kolyma data are provisional
12/26/2010,"8,060","4,000","5,750","4,230","1,756",368,1802,Kolyma data are provisional
12/27/2010,"8,160","3,900","5,720","4,240","1,756",346,1802,Kolyma data are provisional
12/28/2010,"8,260","3,800","5,700","4,230","1,756",329,1802,Kolyma data are provisional
12/29/2010,"8,260","3,700","5,670","4,210","1,741",275,1802,Kolyma data are provisional
12/30/2010,"8,310","3,600","5,640","4,200","1,741",292,1802,Kolyma data are provisional
12/31/2010,"8,360","3,500","5,610","4,190","1,741",272,1802,Kolyma data are provisional
1/1/2011,"8,250","3,460","5,580","4,190","1,727",289,1802,Kolyma data are provisional
1/2/2011,"8,350","3,420","5,550","4,170","1,727",224,1802,Kolyma data are provisional
1/3/2011,"8,400","3,380","5,530","4,160","1,727",223,1802,Kolyma data are provisional
1/4/2011,"8,450","3,340","5,500","4,150","1,699",213,1802,Kolyma data are provisional
1/5/2011,"8,600","3,310","5,470","4,160","1,699",237,1802,Kolyma data are provisional
1/6/2011,"8,900","3,270","5,440","4,170","1,699",245,1802,Kolyma data are provisional
1/7/2011,"9,250","3,230","5,410","4,190","1,685",252,1802,Kolyma data are provisional
1/8/2011,"9,400","3,190","5,380","4,200","1,685",244,1802,Kolyma data are provisional
1/9/2011,"9,550","3,150","5,360","4,200","1,685",246,1802,Kolyma data are provisional
1/10/2011,"9,650","3,160","5,330","4,230","1,671",283,1802,Kolyma data are provisional
1/11/2011,"9,600","3,170","5,300","4,230","1,671",311,1802,Kolyma data are provisional
1/12/2011,"9,600","3,180","5,270","4,230","1,671",334,1802,Kolyma data are provisional
1/13/2011,"9,700","3,190","5,290","4,230","1,657",344,1802,Kolyma data are provisional
1/14/2011,"9,700","3,210","5,310","4,220","1,657",329,1802,Kolyma data are provisional
1/15/2011,"9,800","3,220","5,340","4,200","1,657",338,1802,Kolyma data are provisional
1/16/2011,"9,750","3,230","5,360","4,190","1,642",323,1802,Kolyma data are provisional
1/17/2011,"9,700","3,240","5,380","4,170","1,642",304,1802,Kolyma data are provisional
1/18/2011,"9,600","3,250","5,400","4,170","1,642",289,1802,Kolyma data are provisional
1/19/2011,"9,600","3,260","5,430","4,170","1,628",278,1802,Kolyma data are provisional
1/20/2011,"9,600","3,270","5,450","4,190","1,628",276,1802,Kolyma data are provisional
1/21/2011,"9,600","3,280","5,470","4,200","1,628",273,1802,Kolyma data are provisional
1/22/2011,"9,550","3,290","5,490","4,200","1,614",269,1802,Kolyma data are provisional
1/23/2011,"9,550","3,300","5,520","4,180","1,614",281,1802,Kolyma data are provisional
1/24/2011,"9,500","3,310","5,540","4,170","1,614",291,1802,Kolyma data are provisional
1/25/2011,"9,500","3,310","5,560","4,150","1,600",292,1802,Kolyma data are provisional
1/26/2011,"9,450","3,320","5,550","4,120","1,600",291,1802,Kolyma data are provisional
1/27/2011,"9,450","3,330","5,530","4,090","1,600",292,1802,Kolyma data are provisional
1/28/2011,"9,450","3,340","5,520","4,050","1,586",312,1802,Kolyma data are provisional
1/29/2011,"9,450","3,350","5,510","4,000","1,586",336,1802,Kolyma data are provisional
1/30/2011,"9,450","3,360","5,500","3,950","1,586",356,1802,Kolyma data are provisional
1/31/2011,"9,450","3,370","5,480","3,910","1,572",372,1802,Kolyma data are provisional
2/1/2011,"9,500","3,330","5,470","3,860","1,572",333,1802,Kolyma data are provisional
2/2/2011,"9,450","3,290","5,460","3,870","1,572",319,1802,Kolyma data are provisional
2/3/2011,"9,400","3,250","5,440","3,870","1,557",245,1802,Kolyma data are provisional
2/4/2011,"9,400","3,210","5,430","3,860","1,557",224,1802,Kolyma data are provisional
2/5/2011,"9,400","3,180","5,420","3,840","1,557",215,1802,Kolyma data are provisional
2/6/2011,"9,400","3,140","5,400","3,820","1,543",204,1802,Kolyma data are provisional
2/7/2011,"9,350","3,100","5,390","3,820","1,543",207,1802,Kolyma data are provisional
2/8/2011,"9,300","3,060","5,380","3,830","1,543",204,1802,Kolyma data are provisional
2/9/2011,"9,250","3,020","5,360","3,820","1,529",197,1802,Kolyma data are provisional
2/10/2011,"9,250","2,990","5,340","3,860","1,529",215,1802,Kolyma data are provisional
2/11/2011,"9,200","2,970","5,320","3,880","1,529",215,1802,Kolyma data are provisional
2/12/2011,"9,200","2,940","5,300","3,910","1,515",207,1802,Kolyma data are provisional
2/13/2011,"9,150","2,920","5,280","3,910","1,515",218,1802,Kolyma data are provisional
2/14/2011,"9,150","2,890","5,260","3,910","1,515",218,1802,Kolyma data are provisional
2/15/2011,"9,100","2,860","5,240","3,910","1,501",227,1802,Kolyma data are provisional
2/16/2011,"9,100","2,840","5,220","3,920","1,501",218,1802,Kolyma data are provisional
2/17/2011,"9,050","2,810","5,200","3,920","1,501",207,1802,Kolyma data are provisional
2/18/2011,"9,050","2,790","5,190","3,910","1,487",198,1802,Kolyma data are provisional
2/19/2011,"9,000","2,760","5,170","3,890","1,487",201,1802,Kolyma data are provisional
2/20/2011,"9,000","2,720","5,150","3,890","1,487",195,1802,Kolyma data are provisional
2/21/2011,"9,000","2,670","5,130","3,870","1,472",207,1802,Kolyma data are provisional
2/22/2011,"8,950","2,630","5,110","3,860","1,472",215,1802,Kolyma data are provisional
2/23/2011,"8,950","2,590","5,090","3,830","1,472",227,1802,Kolyma data are provisional
2/24/2011,"8,950","2,540","5,070","3,790","1,458",218,1802,Kolyma data are provisional
2/25/2011,"8,850","2,500","5,050","3,790","1,458",212,1802,Kolyma data are provisional
2/26/2011,"8,800","2,460","5,030","3,860","1,458",158,1802,Kolyma data are provisional
2/27/2011,"8,750","2,410","5,010","3,900","1,444",171,1802,Kolyma data are provisional
2/28/2011,"8,700","2,370","4,990","3,900","1,444",182,1802,Kolyma data are provisional
3/1/2011,"8,650","2,350","4,880","3,890","1,444",185,1802,Kolyma data are provisional
3/2/2011,"8,600","2,330","4,780","3,880","1,430",181,1802,Kolyma data are provisional
3/3/2011,"8,550","2,310","4,670","3,870","1,430",171,1802,Kolyma data are provisional
3/4/2011,"8,550","2,290","4,560","3,850","1,430",159,1802,Kolyma data are provisional
3/5/2011,"8,500","2,260","4,540","3,800","1,416",157,1802,Kolyma data are provisional
3/6/2011,"8,450","2,240","4,520","3,740","1,416",162,1802,Kolyma data are provisional
3/7/2011,"8,400","2,220","4,490","3,710","1,416",149,1802,Kolyma data are provisional
3/8/2011,"8,350","2,200","4,470","3,670","1,402",155,1802,Kolyma data are provisional
3/9/2011,"8,350","2,180","4,450","3,640","1,402",164,1802,Kolyma data are provisional
3/10/2011,"8,300","2,180","4,430","3,620","1,402",167,1802,Kolyma data are provisional
3/11/2011,"8,250","2,170","4,410","3,580","1,388",171,1802,Kolyma data are provisional
3/12/2011,"8,200","2,170","4,380","3,540","1,388",180,1802,Kolyma data are provisional
3/13/2011,"8,150","2,160","4,360","3,500","1,388",191,1802,Kolyma data are provisional
3/14/2011,"8,100","2,160","4,340","3,470","1,373",176,1802,Kolyma data are provisional
3/15/2011,"8,100","2,160","4,320","3,430","1,373",169,1802,Kolyma data are provisional
3/16/2011,"8,100","2,150","4,290","3,420","1,373",170,1802,Kolyma data are provisional
3/17/2011,"8,100","2,150","4,270","3,430","1,373",167,1802,Kolyma data are provisional
3/18/2011,"8,050","2,140","4,250","3,420","1,373",165,1802,Kolyma data are provisional
3/19/2011,"8,050","2,140","4,230","3,440","1,359",161,1802,Kolyma data are provisional
3/20/2011,"8,050","2,100","4,210","3,410","1,359",153,1802,Kolyma data are provisional
3/21/2011,"8,050","2,070","4,180","3,410","1,359",148,1802,Kolyma data are provisional
3/22/2011,"8,050","2,030","4,160","3,380","1,359",159,1802,Kolyma data are provisional
3/23/2011,"8,050","1,990","4,140","3,360","1,359",176,1802,Kolyma data are provisional
3/24/2011,"8,000","1,950","4,160","3,350","1,359",181,1802,Kolyma data are provisional
3/25/2011,"8,000","1,920","4,170","3,330","1,359",197,1802,Kolyma data are provisional
3/26/2011,"8,000","1,880","4,190","3,310","1,359",206,1802,Kolyma data are provisional
3/27/2011,"8,000","1,840","4,210","3,300","1,345",206,1802,Kolyma data are provisional
3/28/2011,"8,000","1,800","4,220","3,260","1,345",196,1802,Kolyma data are provisional
3/29/2011,"7,950","1,770","4,240","3,230","1,345",168,1802,Kolyma data are provisional
3/30/2011,"7,950","1,730","4,260","3,210","1,345",182,1802,Kolyma data are provisional
3/31/2011,"7,950","1,730","4,270","3,190","1,345",166,1802,Kolyma data are provisional
4/1/2011,"7,950","1,720","4,290","3,160","1,345",164,1802,Kolyma data are provisional
4/2/2011,"7,950","1,720","4,310","3,140","1,345",164,1802,Kolyma data are provisional
4/3/2011,"7,950","1,710","4,320","3,120","1,345",164,1802,Kolyma data are provisional
4/4/2011,"7,950","1,710","4,340","3,110","1,345",164,1802,Kolyma data are provisional
4/5/2011,"7,950","1,700","4,490","3,130","1,345",164,1802,Kolyma data are provisional
4/6/2011,"7,950","1,700","4,650","3,140","1,345",164,1802,Kolyma data are provisional
4/7/2011,"7,950","1,690","4,800","3,120","1,345",164,1802,Kolyma data are provisional
4/8/2011,"7,950","1,690","4,960","3,130","1,331",164,1802,Kolyma data are provisional
4/9/2011,"7,950","1,680","5,110","3,150","1,331",164,1802,Kolyma data are provisional
4/10/2011,"7,900","1,670","5,270","3,150","1,331",164,1802,Kolyma data are provisional
4/11/2011,"7,900","1,660","5,420","3,170","1,331",164,1802,Kolyma data are provisional
4/12/2011,"7,900","1,650","5,580","3,170","1,331",164,1802,Kolyma data are provisional
4/13/2011,"7,900","1,640","5,730","3,200","1,331",164,1802,Kolyma data are provisional
4/14/2011,"7,900","1,640","5,890","3,230","1,331",164,1802,Kolyma data are provisional
4/15/2011,"7,900","1,630","6,040","3,240","1,331",164,1802,Kolyma data are provisional
4/16/2011,"7,900","1,620","6,200","3,290","1,331",164,1802,Kolyma data are provisional
4/17/2011,"7,900","1,610","6,350","3,310","1,331",164,1802,Kolyma data are provisional
4/18/2011,"7,900","1,600","6,510","3,380","1,331",164,1802,Kolyma data are provisional
4/19/2011,"7,950","1,590","6,660","3,440","1,331",163,1802,Kolyma data are provisional
4/20/2011,"7,950","1,580","6,820","3,480","1,331",163,1802,Kolyma data are provisional
4/21/2011,"7,950","1,560","6,970","3,550","1,331",163,1802,Kolyma data are provisional
4/22/2011,"8,000","1,550","7,750","3,620","1,331",163,1802,Kolyma data are provisional
4/23/2011,"8,000","1,530","8,410","3,680","1,331",163,1802,Kolyma data are provisional
4/24/2011,"8,050","1,520","9,480","3,750","1,331",163,1802,Kolyma data are provisional
4/25/2011,"8,200","1,500","10,300","3,810","1,345",163,1802,Kolyma data are provisional
4/26/2011,"8,570","1,490","11,300","3,850","1,373",163,1802,Kolyma data are provisional
4/27/2011,"9,080","1,470","12,000","3,870","1,416",163,1802,Kolyma data are provisional
4/28/2011,"10,200","1,460","12,900","3,830","1,529",163,1802,Kolyma data are provisional
4/29/2011,"11,400","1,440","13,500","3,770","1,699",163,1802,Kolyma data are provisional
4/30/2011,"13,900","1,470","14,300","3,690","1,926",180,1802,Kolyma data are provisional
5/1/2011,"17,100","1,500","15,500","3,640","2,067",165,1802,Kolyma data are provisional
5/2/2011,"21,100","1,540","16,400","3,630","2,322",168,1802,Kolyma data are provisional
5/3/2011,"24,700","1,570","17,300","3,660","2,633",153,1802,Kolyma data are provisional
5/4/2011,"29,500","1,600","18,400","3,720","2,832",155,1802,Kolyma data are provisional
5/5/2011,"42,900","1,630","19,400","3,810","3,115",151,1802,Kolyma data are provisional
5/6/2011,"48,700","1,660","20,400","3,900","3,483",166,1802,Kolyma data are provisional
5/7/2011,"57,800","1,690","21,900","4,010","3,964",155,1802,Kolyma data are provisional
5/8/2011,"66,400","1,730","23,300","4,120","4,304",164,1802,Kolyma data are provisional
5/9/2011,"77,300","1,760","25,100","4,240","4,757",159,1802,Kolyma data are provisional
5/10/2011,"86,700","1,790","26,800","4,400","5,239",157,1802,Kolyma data are provisional
5/11/2011,"92,800","1,890","29,000","4,600","5,805",157,1802,Kolyma data are provisional
5/12/2011,"105,000","1,990","31,200","4,660","6,513",182,1802,Kolyma data are provisional
5/13/2011,"118,000","2,090","33,500","4,660","7,362",185,1802,Kolyma data are provisional
5/14/2011,"120,000","2,200","35,900","4,900","8,070",207,1802,Kolyma data are provisional
5/15/2011,"120,000","2,300","37,100","5,440","8,778",206,1802,Kolyma data are provisional
5/16/2011,"121,000","2,400","37,400","6,250","9,628",224,1802,Kolyma data are provisional
5/17/2011,"119,000","2,890","38,000","7,520","10,336",232,1802,Kolyma data are provisional
5/18/2011,"118,000","3,370","38,300","9,340","11,327",271,1802,Kolyma data are provisional
5/19/2011,"116,000","3,860","38,400","12,000","12,743",287,1802,Kolyma data are provisional
5/20/2011,"115,000","4,340","37,500","15,900","14,158",332,1802,Kolyma data are provisional
5/21/2011,"108,000","5,620","37,700","17,600","14,696",396,1802,Kolyma data are provisional
5/22/2011,"101,000","8,480","37,400","19,800","14,980",435,1802,Kolyma data are provisional
5/23/2011,"100,000","14,600","37,000","25,500","15,065",577,1802,Kolyma data are provisional
5/24/2011,"100,000","25,300","36,600","27,800","15,036",730,1802,Kolyma data are provisional
5/25/2011,"99,400","48,000","36,200","28,500","14,895",915,1802,Kolyma data are provisional
5/26/2011,"96,000","72,000","36,000","28,100","14,696","2,731",1802,Kolyma data are provisional
5/27/2011,"89,500","108,000","35,700","27,200","14,442","1,372",1802,Kolyma data are provisional
5/28/2011,"83,300","100,000","35,300","26,300","14,300","1,458",1802,Kolyma data are provisional
5/29/2011,"79,700","96,800","35,200","25,400","14,442","1,898",1802,Kolyma data are provisional
5/30/2011,"78,400","91,500","35,000","24,800","14,951","2,194",1802,Kolyma data are provisional
5/31/2011,"77,200","88,400","34,800","24,200","15,688","3,373",1802,Kolyma data are provisional
6/1/2011,"73,400","81,100","34,400","23,800","16,339","5,584",1802,Kolyma data are provisional
6/2/2011,"69,900","73,800","34,200","23,200","16,962","8,748",1802,Kolyma data are provisional
6/3/2011,"65,200","67,100","34,000","22,700","17,500","11,135",1802,Kolyma data are provisional
